date of data collection: Dec 2021

,a,b,c,d,e,f
15544,20.309555714973257,4,rainy,0,0,1
15545,24.137456450156503,4,rainy,1,1,3
15546,21.741421235907154,4,rainy,1,2,-1
15547,32.30529263887208,4,rainy,1,2,-3
15548,10.059214142116637,4,rainy,1,2,-5
15549,25.274599228457138,4,rainy,1,2,-5
15550,26.803002958485948,4,rainy,1,2,3
15551,13.34076743088198,4,rainy,0,0,-4
15552,14.323935305367986,4,rainy,1,1,-2
15553,17.052394354408133,4,rainy,1,2,-4
15554,16.87111083363877,4,rainy,0,0,-4
15555,13.060293658240614,4,rainy,1,2,-5
15556,17.48787587789132,4,rainy,1,1,0
15557,21.44675241206792,4,rainy,1,1,3
15558,27.409132429590436,4,rainy,0,0,-3
15559,22.058158521247034,4,rainy,0,1,1
15560,32.57896167393641,4,rainy,0,0,-3
15561,33.40203164831913,4,rainy,1,2,0
15562,11.559419022406937,4,rainy,1,2,-5
15563,35.10132368759353,4,rainy,0,0,-4
15564,21.811997962569635,4,rainy,2,2,2
15565,31.209568050700366,4,rainy,0,1,5
15566,27.723147962080645,4,rainy,1,1,3
15567,18.160574158757374,4,rainy,1,2,-3
15568,23.61275010897671,4,rainy,1,2,3
15569,24.228911108056995,4,rainy,0,0,0
15570,25.50301164653828,4,rainy,1,1,4
15571,17.019271023812617,4,rainy,0,0,-4
15572,32.94372453056875,4,rainy,1,2,-5
15573,24.010296159795818,4,rainy,0,0,5
15574,18.271688948010127,4,rainy,0,0,-1
15575,26.448215693365185,4,rainy,0,0,-3
15576,23.428438655649007,4,rainy,0,0,-2
15577,23.674220288959926,4,rainy,0,0,-4
15578,19.462727696168233,4,rainy,1,2,1
15579,20.15147643186652,4,rainy,0,1,3
15580,21.419750319791596,4,rainy,0,0,5
15581,13.94024568171157,4,rainy,2,2,-1
15582,25.261672616660878,4,rainy,1,1,5
15583,30.889283227224446,4,rainy,0,0,1
15584,19.320295471967484,4,rainy,1,2,0
15585,24.764989909092296,4,rainy,0,0,5
15586,34.51971215716158,4,rainy,0,0,-2
15587,23.594440757603074,4,rainy,1,1,0
15588,38.24682111848962,4,rainy,1,2,0
15589,21.995647056774324,4,rainy,0,0,2
15590,25.374841000238902,4,rainy,0,0,3
15591,31.452387153920878,4,rainy,0,1,-1
15592,14.019181277775,4,rainy,1,2,2
15593,17.102193517476852,4,rainy,0,0,-2
15594,32.887708461968195,4,rainy,1,2,0
15595,23.49650812122388,4,rainy,0,0,2
15596,23.834689693143833,4,rainy,1,2,4
15597,15.01683920399772,4,rainy,0,0,-4
15598,30.992885446361537,4,rainy,1,2,-5
15599,21.856453555977122,4,rainy,2,2,-5
15600,18.119654821549748,4,rainy,0,1,0
15601,11.19258280891951,4,rainy,0,0,-5
15602,15.96230439454009,4,rainy,0,1,-1
15603,30.934330228515446,4,rainy,0,0,-2
15604,23.542871941766016,4,rainy,0,1,-1
15605,23.97099571311622,4,rainy,1,2,3
15606,38.810941524833,4,rainy,1,2,-2
15607,30.536510142532876,4,rainy,0,1,-1
15608,26.18268699219728,4,rainy,0,1,-1
15609,20.06023050077172,4,rainy,0,1,0
15610,23.83370122626126,4,rainy,1,2,4
15611,26.254604358127295,4,rainy,0,0,3
15612,21.04490385649218,4,rainy,1,1,3
15613,21.227219889816894,4,rainy,1,2,3
15614,28.284670473257318,4,rainy,1,2,3
15615,25.817394522220894,4,rainy,1,2,-5
15616,26.941021220567176,4,rainy,0,0,-4
15617,28.121812567281296,4,rainy,1,2,3
15618,27.72458498743029,4,rainy,0,1,2
15619,28.196271373081263,4,rainy,0,0,-3
15620,20.067777465187046,4,rainy,1,1,3
15621,36.94479051071065,4,rainy,0,0,1
15622,28.345063146545172,4,rainy,0,0,4
15623,24.021738691084234,4,rainy,0,0,-4
15624,25.203148706581295,4,rainy,2,2,3
15625,23.72043704140963,4,rainy,0,0,-5
15626,25.08557438627416,4,rainy,1,1,0
15627,34.7383882109804,4,rainy,1,2,5
15628,25.15203620319904,4,rainy,1,2,-4
15629,21.68835563151877,4,rainy,0,0,4
15630,18.9041218320168,4,rainy,1,2,3
15631,37.967332160295335,4,rainy,1,2,4
15632,33.02727372417524,4,rainy,1,1,-4
15633,30.274465791574766,4,rainy,1,1,-2
15634,30.1731263155373,4,rainy,1,2,-2
15635,19.81907212805689,4,rainy,0,0,-2
15636,26.71892547645096,4,rainy,0,0,5
15637,21.932529795802296,4,rainy,1,2,-1
15638,33.14224629148296,4,rainy,1,1,5
15639,19.611559617976084,4,rainy,0,1,-2
15640,21.5405211109988,4,rainy,1,2,-3
15641,35.947106312652146,4,rainy,1,1,-2
15642,27.202340268429364,4,rainy,1,2,1
15643,30.10319718224299,4,rainy,0,1,-3
15644,26.735351884080927,4,rainy,1,2,3
15645,28.636420873800784,4,rainy,2,2,0
15646,20.35425245935694,4,rainy,0,0,4
15647,16.670026359179804,4,rainy,2,2,0
15648,28.140350801497288,4,rainy,0,0,0
15649,25.985846794273005,4,rainy,0,0,-4
15650,23.77461286683786,4,rainy,0,0,-1
15651,20.782741061116567,4,rainy,0,0,0
15652,23.29893743751871,4,rainy,0,0,-4
15653,19.417701219032242,4,rainy,1,1,0
15654,21.302409057413097,4,rainy,0,0,4
15655,19.987200435214184,4,rainy,1,1,-3
15656,21.805553904210267,4,rainy,0,0,5
15657,21.147061442814667,4,rainy,0,1,-5
15658,23.6799582934574,4,rainy,1,1,2
15659,29.24056152228686,4,rainy,1,1,-1
15660,14.192368927995272,4,rainy,0,1,2
15661,22.232453245651115,4,rainy,1,2,1
15662,28.45806974919411,4,rainy,1,2,3
15663,20.15461007268646,4,rainy,1,2,2
15664,32.77578169895666,4,rainy,1,2,-3
15665,24.095779773841564,4,rainy,0,0,3
15666,15.393123683208163,4,rainy,0,0,-4
15667,27.096219264302324,4,rainy,0,0,3
15668,31.54257662466745,4,rainy,1,1,3
15669,26.501937241711396,4,rainy,1,2,-1
15670,34.75537970227937,4,rainy,0,1,5
15671,16.605304585103283,4,rainy,0,0,-5
15672,31.14402966837564,4,rainy,0,0,0
15673,21.2674170829138,4,rainy,0,0,0
15674,27.49270770185857,4,rainy,1,2,-2
15675,37.237788636729015,4,rainy,1,1,-2
15676,35.53744051867366,4,rainy,0,1,-3
15677,30.42416322901221,4,rainy,1,1,-4
15678,23.444050931610647,4,rainy,1,1,5
15679,27.01495401871768,4,rainy,0,0,-4
15680,25.202608908582228,4,rainy,0,1,5
15681,18.44817967931529,4,rainy,1,1,-1
15682,21.22974445156253,4,rainy,0,0,3
15683,22.358379522403848,4,rainy,1,2,3
15684,34.63874512456651,4,rainy,0,0,5
15685,17.07794332221568,4,rainy,0,1,-5
15686,18.35070406136147,4,rainy,0,0,3
15687,15.97025679613018,4,rainy,1,2,0
15688,27.646829604718572,4,rainy,0,0,0
15689,16.936601022516598,4,rainy,0,1,4
15690,37.83393611597318,4,rainy,1,2,-3
15691,26.771080336827104,4,rainy,1,2,0
15692,24.60906012339114,4,rainy,0,1,-1
15693,31.27301904741463,4,rainy,1,2,1
15694,21.615158081810247,4,rainy,0,1,1
15695,27.424277237765402,4,rainy,1,1,1
15696,23.010934629206943,4,rainy,0,1,-4
15697,18.626302792200704,4,rainy,1,1,2
15698,28.550966647387643,4,rainy,1,2,-2
15699,22.711019333386496,4,rainy,1,2,4
15700,24.35565429094198,4,rainy,1,2,2
15701,24.678774784259144,4,rainy,0,0,-4
15702,30.911284936339605,4,rainy,1,1,-4
15703,22.031712470632073,4,rainy,0,0,-3
15704,26.20679269271399,4,rainy,1,2,-4
15705,16.82030714866537,4,rainy,0,0,-3
15706,34.230441305135386,4,rainy,0,0,2
15707,31.963276925348787,4,rainy,0,0,5
15708,23.875822802076645,4,rainy,1,1,4
15709,17.28779752410146,4,rainy,0,0,-2
15710,19.29253004242634,4,rainy,1,2,0
15711,26.237386015874783,4,rainy,0,0,-4
15712,28.830732534421696,4,rainy,0,1,-4
15713,27.568816357862744,4,rainy,0,1,1
15714,30.323757476746795,4,rainy,0,0,5
15715,21.599044253996865,4,rainy,1,1,-5
15716,28.67875859063745,4,rainy,1,2,1
15717,16.015565153982482,4,rainy,1,2,-2
15718,21.782958395736802,4,rainy,0,0,-5
15719,27.318081270249653,4,rainy,0,0,0
15720,29.520814221953568,4,rainy,1,2,3
15721,33.84955114276112,4,rainy,1,2,-4
15722,31.065360649271863,4,rainy,1,1,-1
15723,20.66681343768468,4,rainy,1,2,-3
15724,30.842373368844306,4,rainy,1,2,-3
15725,19.6061769367452,4,rainy,1,2,-3
15726,35.87129214788511,4,rainy,1,2,1
15727,26.447123836232226,4,rainy,1,1,5
15728,15.654528688814489,4,rainy,1,2,0
15729,29.01805984481489,4,rainy,0,0,1
15730,21.07730746520063,4,rainy,0,1,3
15731,42.429063184851884,4,rainy,1,1,5
15732,25.041940358671653,4,rainy,1,2,4
15733,32.17057778327737,4,rainy,0,0,1
15734,18.17644693199417,4,rainy,1,1,-3
15735,30.611933993458443,4,rainy,1,2,3
15736,26.29619829527263,4,rainy,0,1,4
15737,20.045087588090542,4,rainy,0,0,3
15738,15.604163099743122,4,rainy,0,0,-4
15739,25.294491407337393,4,rainy,1,2,-1
15740,36.26105580901163,4,rainy,1,2,5
15741,11.879662951804159,4,rainy,0,1,-5
15742,15.203887708874216,4,rainy,0,0,-3
15743,16.276822150403156,4,rainy,1,1,1
15744,23.164694890534548,4,rainy,0,1,-3
15745,16.05243232098618,4,rainy,1,2,3
15746,35.956608481683226,4,rainy,0,0,0
15747,30.749433973508754,4,rainy,1,1,4
15748,13.30847380271248,4,rainy,1,1,-5
15749,21.444602406225776,4,rainy,0,1,-3
15750,26.824470606026978,4,rainy,0,1,1
15751,24.35126620374171,4,rainy,1,1,-4
15752,28.456329187060025,4,rainy,1,1,3
15753,31.89018077117937,4,rainy,1,2,2
15754,27.623315643400232,4,rainy,0,1,5
15755,23.79325669559211,4,rainy,1,2,1
15756,29.93161536257204,4,rainy,0,0,0
15757,23.063891899658785,4,rainy,1,2,5
15758,32.314999222173384,4,rainy,0,0,1
15759,36.39012108062787,4,rainy,0,1,-5
15760,27.438403463174925,4,rainy,1,2,-2
15761,20.864596140358337,4,rainy,1,2,1
15762,23.32152900961784,4,rainy,0,0,5
15763,28.28914305735521,4,rainy,2,2,-3
15764,24.591277066769877,4,rainy,1,2,5
15765,23.781834608698226,4,rainy,0,0,-4
15766,37.39071485708257,4,rainy,2,2,4
15767,16.97247758940663,4,rainy,1,2,2
15768,20.14489411601731,4,rainy,1,2,-3
15769,20.034032080198664,4,rainy,1,1,2
15770,29.195092202277344,4,rainy,0,0,1
15771,22.499772834824906,4,rainy,0,0,-4
15772,26.168153892518472,4,rainy,1,2,-4
15773,34.43373187115487,4,rainy,1,2,3
15774,23.839524329239275,4,rainy,1,2,-4
15775,17.40764913988723,4,rainy,1,1,-1
15776,21.154171320758604,4,rainy,0,0,1
15777,16.103348253002995,4,rainy,0,0,5
15778,23.541706284374055,4,rainy,1,2,-3
15779,27.267598967488826,4,rainy,0,0,-1
15780,24.75231711890873,4,rainy,0,0,5
15781,25.524832694056492,4,rainy,0,0,1
15782,23.34142219715424,4,rainy,1,1,0
15783,31.764935937408485,4,rainy,1,2,-5
15784,34.484794555484264,4,rainy,0,0,2
15785,25.760149128598197,4,rainy,0,0,0
15786,29.260809156287767,4,rainy,1,2,5
15787,26.466089403580465,4,rainy,1,2,-3
15788,33.78181810156709,4,rainy,1,2,1
15789,20.97679535857011,4,rainy,1,2,0
15790,27.536219466659322,4,rainy,1,1,-4
15791,19.080008252815148,4,rainy,0,0,-4
15792,44.39439919601992,4,rainy,2,2,5
15793,17.43942090592488,4,rainy,0,0,0
15794,16.06278125247172,4,rainy,1,2,-1
15795,15.001505128246642,4,rainy,0,0,2
15796,36.02284099951816,4,rainy,0,0,-2
15797,7.457585670713696,4,rainy,1,2,3
15798,34.59216294435333,4,rainy,0,0,3
15799,23.404254856804446,4,rainy,1,2,-2
15800,29.30184526377347,4,rainy,1,1,-2
15801,15.0397595846927,4,rainy,1,2,3
15802,17.40423325521114,4,rainy,0,0,-1
15803,31.71247547695627,4,rainy,1,2,4
15804,36.06057722719809,4,rainy,1,2,-5
15805,26.104327685334038,4,rainy,0,0,4
15806,36.35597679678657,4,rainy,1,1,4
15807,33.210408834629995,4,rainy,0,0,-2
15808,24.07033716446832,4,rainy,1,2,1
15809,39.601128829390696,4,rainy,0,0,5
15810,39.655914823260304,4,rainy,0,0,4
15811,26.609709599374785,4,rainy,1,2,-2
15812,28.63959547069203,4,rainy,0,1,3
15813,15.01595151711772,4,rainy,1,2,2
15814,28.46054995496941,4,rainy,0,0,4
15815,18.37917011900592,4,rainy,1,1,-4
15816,20.66166846104111,4,rainy,1,2,2
15817,20.427737533689427,4,rainy,1,1,-4
15818,17.991026666021497,4,rainy,0,0,0
15819,30.57593694877009,4,rainy,0,1,2
15820,28.917170203562403,4,rainy,0,0,0
15821,13.420448447435211,4,rainy,0,0,0
15822,20.2523417917488,4,rainy,0,1,-1
15823,2.48194961572677,4,rainy,0,1,-2
15824,34.27598535970023,4,rainy,1,2,5
15825,36.87332435118282,4,rainy,0,1,2
15826,15.631480813517278,4,rainy,0,1,0
15827,24.93363886006342,4,rainy,0,0,1
15828,26.34354760948203,4,rainy,0,0,-1
15829,27.310827995499366,4,rainy,0,0,3
15830,38.69848119483179,4,rainy,0,0,4
15831,29.2749527946563,4,rainy,0,1,1
15832,22.966409608578036,4,rainy,0,1,-5
15833,18.017188215484357,4,rainy,0,0,4
15834,23.77648903075651,4,rainy,1,1,-4
15835,15.329753913738282,4,rainy,0,0,5
15836,30.696578371447586,4,rainy,1,2,4
15837,33.15282028437792,4,rainy,0,0,5
15838,26.776771940499934,4,rainy,1,2,4
15839,17.485780669030703,4,rainy,0,1,-4
15840,28.38708670248722,4,rainy,1,2,-4
15841,18.390899517121486,4,rainy,1,1,2
15842,29.790912599591586,4,rainy,1,2,5
15843,33.9395401359332,4,rainy,1,1,3
15844,27.958665033997438,4,rainy,1,1,4
15845,14.897570160130527,4,rainy,0,0,-2
15846,20.3960806049476,4,rainy,1,2,-5
15847,32.19286408160827,4,rainy,1,1,-4
15848,30.41339503222745,4,rainy,1,2,3
15849,31.430107315891313,4,rainy,0,1,-5
15850,29.33381660137719,4,rainy,1,1,-5
15851,31.272284753293373,4,rainy,0,0,3
15852,19.50708986580409,4,rainy,1,1,0
15853,29.017754310201997,4,rainy,1,2,1
15854,19.37782240015346,4,rainy,1,1,3
15855,25.60681871895775,4,rainy,0,1,5
15856,26.745678102128608,4,rainy,0,0,-1
15857,21.118393345271308,4,rainy,0,0,-2
15858,21.20852586410546,4,rainy,1,2,-5
15859,21.94178083726302,4,rainy,1,2,0
15860,34.02459601487804,4,rainy,1,1,0
15861,10.843016662873636,4,rainy,1,1,3
15862,24.58468486422854,4,rainy,0,0,-2
15863,28.642566781564913,4,rainy,1,1,-5
15864,21.95555037900982,4,rainy,0,0,3
15865,19.774343783952343,4,rainy,1,2,3
15866,36.1778995002903,4,rainy,0,0,3
15867,26.182085246265856,4,rainy,1,2,1
15868,24.822737049768627,4,rainy,1,1,5
15869,29.564949974920204,4,rainy,1,2,2
15870,35.0523754505181,4,rainy,1,1,5
15871,17.111323211971474,4,rainy,0,0,5
15872,18.67129144252129,4,rainy,1,2,-4
15873,33.912607972378666,4,rainy,1,2,5
15874,3.2718521833351017,4,rainy,0,0,-4
15875,35.27037765189317,4,rainy,0,0,1
15876,42.39337941284083,4,rainy,1,2,-2
15877,16.76141987068355,4,rainy,0,0,3
15878,28.92120651645992,4,rainy,0,0,-2
15879,25.866550171085276,4,rainy,0,1,-2
15880,14.983836342907775,4,rainy,1,2,-1
15881,33.26189467124675,4,rainy,1,2,0
15882,40.37809860402316,4,rainy,1,1,4
15883,25.925043102352504,4,rainy,1,2,-4
15884,25.288561402416928,4,rainy,0,0,1
15885,26.52929947100789,4,rainy,1,1,-4
15886,19.115132770777702,4,rainy,1,1,-3
15887,32.37229116579785,4,rainy,1,2,-3
15888,29.371620498393884,4,rainy,1,2,5
15889,29.85465091571094,4,rainy,1,2,3
15890,19.543835333149776,4,rainy,0,0,1
15891,18.339311959155037,4,rainy,1,2,-2
15892,8.85512591951827,4,rainy,1,2,-1
15893,32.030342047223385,4,rainy,1,2,-2
15894,18.944052527579704,4,rainy,1,1,-2
15895,18.238493499464898,4,rainy,0,1,-5
15896,37.59245964095009,4,rainy,0,0,-4
15897,31.134677407123625,4,rainy,0,0,1
15898,20.607315719085648,4,rainy,1,2,1
15899,29.490186629760647,4,rainy,0,0,2
15900,28.253101333157446,4,rainy,1,1,0
15901,22.612242932863474,4,rainy,0,0,-5
15902,30.01662141369982,4,rainy,0,0,3
15903,17.23316242821801,4,rainy,0,0,-3
15904,22.903886407422384,4,rainy,0,1,-5
15905,26.385111273140907,4,rainy,1,2,-4
15906,25.499289070217994,4,rainy,0,0,0
15907,24.67881791823728,4,rainy,1,1,0
15908,36.41285347988723,4,rainy,1,2,2
15909,27.22961903997634,4,rainy,0,0,-1
15910,26.835965229736313,4,rainy,1,1,1
15911,17.03413241823199,4,rainy,1,2,-2
15912,26.037945911554278,4,rainy,0,1,4
15913,32.00406289353375,4,rainy,0,0,-4
15914,30.048765400214638,4,rainy,0,1,-3
15915,35.11626628968383,4,rainy,1,2,4
15916,22.817613676839084,4,rainy,0,0,-5
15917,30.02420324029179,4,rainy,0,0,3
15918,22.193985099034528,4,rainy,0,1,-2
15919,22.82797345981094,4,rainy,0,0,2
15920,20.906935403723207,4,rainy,0,0,3
15921,24.687432317825497,4,rainy,1,2,2
15922,21.07118006718909,4,rainy,2,2,4
15923,21.47378275136484,4,rainy,0,0,4
15924,26.93945969960485,4,rainy,1,2,3
15925,20.17027936776718,4,rainy,1,1,2
15926,16.651709255950653,4,rainy,0,0,3
15927,29.449638311131608,4,rainy,0,0,5
15928,8.535157521395139,4,rainy,0,1,-4
15929,31.731081461718077,4,rainy,0,1,2
15930,24.756111914525444,4,rainy,0,1,-1
15931,21.756445864617948,4,rainy,0,0,-1
15932,15.359756806509619,4,rainy,1,2,2
15933,24.705921103344153,4,rainy,1,2,5
15934,23.708951205805047,4,rainy,1,2,-1
15935,22.499358993842083,4,rainy,1,2,-2
15936,35.29284369918935,4,rainy,1,1,3
15937,28.212049604682633,4,rainy,1,2,-5
15938,30.755870121063797,4,rainy,1,2,3
15939,23.80356056201243,4,rainy,0,0,-4
15940,28.69527112293596,4,rainy,0,0,0
15941,22.475302097423906,4,rainy,1,2,1
15942,28.68810765660542,4,rainy,1,2,-5
15943,30.396117878447708,4,rainy,1,1,0
15944,28.787214258934327,4,rainy,1,2,0
15945,32.60615953281661,4,rainy,0,0,2
15946,16.937696038403566,4,rainy,0,0,-4
15947,21.962746391431082,4,rainy,1,2,4
15948,27.944281444260152,4,rainy,1,1,3
15949,29.140615423389605,4,rainy,1,2,-3
15950,22.41710278014619,4,rainy,0,0,0
15951,31.67416453433287,4,rainy,1,2,0
15952,24.05801296301572,4,rainy,1,2,0
15953,30.782221272977836,4,rainy,0,1,1
15954,16.025034613652544,4,rainy,0,0,3
15955,26.727729837251285,4,rainy,1,2,-2
15956,17.81864215929344,4,rainy,1,1,2
15957,23.232048674753482,4,rainy,0,1,-2
15958,28.58633682076811,4,rainy,0,1,-1
15959,32.520667902610526,4,rainy,0,1,-5
15960,16.106141559722413,4,rainy,1,1,5
15961,29.80206089871262,4,rainy,0,0,3
15962,24.49380086028085,4,rainy,0,0,-1
15963,18.465712046665175,4,rainy,0,0,5
15964,24.182942150710247,4,rainy,0,1,-2
15965,20.412628365547533,4,rainy,0,0,-3
15966,16.010660477163164,4,rainy,1,1,3
15967,28.26533540976318,4,rainy,0,0,5
15968,15.570682222927669,4,rainy,0,0,-4
15969,29.80558476389489,4,rainy,1,2,-4
15970,13.219107667718118,4,rainy,0,0,-5
15971,29.05124507815819,4,rainy,0,0,4
15972,33.197498753076765,4,rainy,0,1,-1
15973,35.44907743088276,4,rainy,1,2,-5
15974,30.452399321478225,4,rainy,0,1,3
15975,24.12616133079456,4,rainy,1,2,4
15976,22.735721596668366,4,rainy,0,0,0
15977,31.94928056344626,4,rainy,1,1,4
15978,21.576825357413803,4,rainy,1,2,-2
15979,21.846823236215783,4,rainy,0,0,-4
15980,29.536185539843405,4,rainy,1,2,-5
15981,14.83852496364756,4,rainy,1,2,0
15982,22.823365339818352,4,rainy,1,2,-3
15983,29.836189592923635,4,rainy,1,2,4
15984,28.160056807705164,4,rainy,0,0,-2
15985,28.145999299214825,4,rainy,0,0,-2
15986,12.832473358787983,4,rainy,1,2,0
15987,35.97078799414632,4,rainy,0,0,-2
15988,29.746114880661388,4,rainy,1,2,-2
15989,23.06469710302622,4,rainy,0,1,-3
15990,27.275703834257182,4,rainy,1,2,5
15991,38.10644971911967,4,rainy,0,0,2
15992,21.455665978923562,4,rainy,1,1,-1
15993,26.95196700638264,4,rainy,0,0,5
15994,15.6984202867924,4,rainy,0,0,4
15995,24.649357092689833,4,rainy,1,2,1
15996,32.31269387468863,4,rainy,0,1,-2
15997,25.45787773896265,4,rainy,0,0,1
15998,25.754663351674463,4,rainy,1,2,-4
15999,23.688189174707766,4,rainy,1,2,4
16000,41.99531665643354,4,rainy,0,0,5
16001,31.629745095077244,4,rainy,1,2,-4
16002,19.610273165051627,4,rainy,0,1,-3
16003,28.641061122100027,4,rainy,0,0,1
16004,18.996421246274345,4,rainy,0,0,-3
16005,18.696802782661077,4,rainy,1,2,5
16006,29.113240963974693,4,rainy,1,1,4
16007,30.480869319757893,4,rainy,2,2,4
16008,23.276363153081714,4,rainy,1,2,0
16009,32.65267622785916,4,rainy,1,1,3
16010,22.964554496279817,4,rainy,1,2,-4
16011,27.336071187979528,4,rainy,0,0,1
16012,22.915195998323497,4,rainy,1,1,3
16013,16.65743493022357,4,rainy,0,1,-2
16014,12.459158521696839,4,rainy,1,2,-4
16015,20.93805129424764,4,rainy,1,2,4
16016,15.821737794938727,4,rainy,1,1,-1
16017,13.699502794817015,4,rainy,1,1,2
16018,31.487523258943348,4,rainy,1,1,4
16019,28.385669641940943,4,rainy,0,0,4
16020,22.6739369655514,4,rainy,0,0,3
16021,29.89589820619975,4,rainy,0,0,-2
16022,26.959214086179763,4,rainy,2,2,-3
16023,20.00278289507321,4,rainy,0,0,2
16024,19.119107321149283,4,rainy,0,0,3
16025,33.77987334624293,4,rainy,1,2,3
16026,28.077039882849462,4,rainy,1,2,-5
16027,23.634387258763894,4,rainy,1,1,4
16028,33.04001880308934,4,rainy,0,1,2
16029,26.15274148171754,4,rainy,1,2,-2
16030,33.92500336820736,4,rainy,1,2,-5
16031,32.04605545257677,4,rainy,1,2,4
16032,21.18500437273116,4,rainy,0,0,4
16033,24.275701536272653,4,rainy,0,1,1
16034,13.545781014748856,4,rainy,0,0,-4
16035,29.59753653053456,4,rainy,1,2,-2
16036,20.03732693687357,4,rainy,1,2,0
16037,30.259195794813767,4,rainy,1,1,5
16038,19.265007249007425,4,rainy,0,0,-2
16039,16.478180249491402,4,rainy,0,0,4
16040,19.32962062794307,4,rainy,0,1,0
16041,17.76575667992103,4,rainy,0,1,1
16042,19.46840310972052,4,rainy,0,0,0
16043,26.84121253174228,4,rainy,0,0,1
16044,31.819806891395142,4,rainy,0,1,2
16045,26.605929681309764,4,rainy,0,1,-4
16046,24.423038460067385,4,rainy,1,1,-3
16047,28.19158349626278,4,rainy,1,2,5
16048,17.93038249794904,4,rainy,0,1,2
16049,20.55592043388332,4,rainy,0,1,2
16050,32.719456092342824,4,rainy,0,1,2
16051,26.019016670572775,4,rainy,0,0,2
16052,19.386571820082473,4,rainy,1,2,0
16053,28.90706629792859,4,rainy,0,0,3
16054,24.260941153608346,4,rainy,1,1,0
16055,30.885214548946983,4,rainy,1,2,2
16056,28.758983334460392,4,rainy,1,2,4
16057,22.905728886510545,4,rainy,0,0,-2
16058,24.031617486372593,4,rainy,1,2,5
16059,31.970999896984978,4,rainy,1,1,1
16060,28.94628765640039,4,rainy,0,0,1
16061,24.75277447135519,4,rainy,0,1,-5
16062,18.37236446255,4,rainy,0,0,0
16063,28.312824080571367,4,rainy,1,1,5
16064,27.205460354358504,4,rainy,0,1,-5
16065,23.559696920538162,4,rainy,1,2,2
16066,31.66327356083172,4,rainy,1,2,-2
16067,33.398171424718036,4,rainy,1,2,0
16068,27.6155779023061,4,rainy,0,0,-5
16069,22.50073888823669,4,rainy,1,2,-5
16070,31.280851557125477,4,rainy,1,2,4
16071,24.000312734076772,4,rainy,1,2,4
16072,12.700782633022659,4,rainy,0,0,-2
16073,28.6038888404918,4,rainy,1,2,0
16074,26.956289401857017,4,rainy,1,1,4
16075,11.461226678244369,4,rainy,1,2,-3
16076,24.52088301888818,4,rainy,1,2,2
16077,27.42229855151924,4,rainy,1,1,-5
16078,27.88326472552287,4,rainy,0,0,2
16079,37.38615007744929,4,rainy,1,1,4
16080,18.045710096439468,4,rainy,1,1,-3
16081,13.679469521916419,4,rainy,0,0,3
16082,31.39797347706216,4,rainy,0,0,-2
16083,16.602211041210648,4,rainy,0,0,1
16084,26.224285284865523,4,rainy,2,2,-2
16085,22.634401149796673,4,rainy,0,0,-2
16086,14.675034734153908,4,rainy,0,0,2
16087,25.97113761155634,4,rainy,1,2,-1
16088,18.73431470145696,4,rainy,0,1,2
16089,22.95228460817029,4,rainy,0,0,2
16090,33.91172402642693,4,rainy,1,2,2
16091,20.92442066979185,4,rainy,0,0,0
16092,34.513892500318846,4,rainy,1,1,1
16093,18.18448048589002,4,rainy,0,0,2
16094,32.857909942717484,4,rainy,0,0,-5
16095,23.184974523106618,4,rainy,1,2,4
16096,26.88259421147087,4,rainy,1,2,-3
16097,27.6170144891834,4,rainy,1,2,-3
16098,36.857701436946314,4,rainy,1,2,2
16099,31.87753033717326,4,rainy,0,1,3
16100,37.051437275453864,4,rainy,0,1,2
16101,28.26675777725444,4,rainy,1,2,3
16102,18.811490563804636,4,rainy,0,1,4
16103,26.026528748687568,4,rainy,0,1,-5
16104,19.212559860908662,4,rainy,0,0,-3
16105,26.046428572809994,4,rainy,0,0,5
